Loaded problem from /mnt/c/Users/mpeet/AppData/Local/Temp/claude/C--Users-mpeet-OneDrive-Documents-GitHub-PIETOOLS-PIETOOLS/a69ac9db-6cc4-4fd1-9dcb-b003878763dd/scratchpad/work/baseline/dumps/h2ctrl_rd1/
              vector length: 797
      number of constraints: 202
           number of blocks: 8
  number of non-zeros in At: 2537
  number of non-zeros in  b: 11
  number of non-zeros in  C: 1

Analysis of the blk vector:
        1 u. block of size   8
        2 matrices of size    1 (small)
        1 matrices of size    8 (small)
        1 matrices of size   10 (small)
        1 matrices of size   12 (small)
        1 matrices of size   17 (small)
        1 matrices of size   30 (small)

 ||C|| = 2, ||b|| = 2

Problem parameters:
              solver max iter: 2000000
       KKT stopping tolerance: 1e-06
       sigma update threshold: 500
         sigma update stage 1: 50
         sigma update stage 2: 100
                  switch admm: 0
         switch proj max iter: 0
              switch proj tol: 0.01
                     sigscale: 2
                initial sigma: 100
    initial projection method: EIG_FP64
      final projection method: EIG_FP64
                   use LOBPCG: true
              LOBPCG max iter: 20
             LOBPCG tolerance: 1e-05
             LOBPCG warmstart: true
                 LOBPCG ratio: 0.03
            LOBPCG relaxation: 1.2
        LOBPCG rank threshold: 1e-05
           small matrix limit: 32
          medium matrix limit: 1000

 ------------------------------------------------------------------------------
                                   cuADMM
 ------------------------------------------------------------------------------
  it. | p infeas d infeas | primal obj.   dual obj. rel. gap |  time |   sigma 
 ------------------------------------------------------------------------------
 --------------- Starting with projection method EIG_FP64 ---------------------
 19600 | 4.07e-03 3.89e-02 |  6.1457e+01  1.4081e+02 3.90e-01 | 135.0 | 1.0e-02 
 19700 | 4.06e-03 4.11e-02 |  6.1527e+01  1.4197e+02 3.93e-01 | 135.7 | 1.0e-02 
 19800 | 4.06e-03 4.32e-02 |  6.1600e+01  1.4312e+02 3.96e-01 | 136.4 | 1.0e-02 
 19900 | 4.05e-03 4.53e-02 |  6.1676e+01  1.4426e+02 3.99e-01 | 137.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 20000 | 4.05e-03 4.73e-02 |  6.1756e+01  1.4538e+02 4.02e-01 | 137.8 | 1.0e-02 
 20100 | 4.04e-03 4.71e-02 |  6.1919e+01  1.4567e+02 4.02e-01 | 138.5 | 2.0e-02 
 20200 | 4.03e-03 4.69e-02 |  6.2082e+01  1.4594e+02 4.01e-01 | 139.2 | 2.0e-02 
 20300 | 4.02e-03 4.66e-02 |  6.2243e+01  1.4620e+02 4.01e-01 | 139.9 | 2.0e-02 
 20400 | 4.01e-03 4.64e-02 |  6.2404e+01  1.4647e+02 4.01e-01 | 140.6 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 20500 | 4.00e-03 4.67e-02 |  6.2545e+01  1.4693e+02 4.01e-01 | 141.3 | 1.0e-02 
 20600 | 3.99e-03 4.86e-02 |  6.2627e+01  1.4801e+02 4.03e-01 | 142.0 | 1.0e-02 
 20700 | 3.99e-03 5.04e-02 |  6.2713e+01  1.4908e+02 4.06e-01 | 142.7 | 1.0e-02 
 20800 | 3.98e-03 5.22e-02 |  6.2802e+01  1.5014e+02 4.08e-01 | 143.4 | 1.0e-02 
 20900 | 3.97e-03 5.40e-02 |  6.2893e+01  1.5119e+02 4.11e-01 | 144.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 21000 | 3.97e-03 5.57e-02 |  6.2988e+01  1.5222e+02 4.13e-01 | 144.8 | 1.0e-02 
 21100 | 3.96e-03 5.51e-02 |  6.3179e+01  1.5240e+02 4.12e-01 | 145.5 | 2.0e-02 
 21200 | 3.94e-03 5.45e-02 |  6.3369e+01  1.5257e+02 4.11e-01 | 146.1 | 2.0e-02 
 21300 | 3.93e-03 5.39e-02 |  6.3556e+01  1.5274e+02 4.10e-01 | 146.8 | 2.0e-02 
 21400 | 3.92e-03 5.33e-02 |  6.3742e+01  1.5291e+02 4.10e-01 | 147.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 21500 | 3.91e-03 5.33e-02 |  6.3903e+01  1.5328e+02 4.10e-01 | 148.2 | 1.0e-02 
 21600 | 3.91e-03 5.49e-02 |  6.3996e+01  1.5428e+02 4.12e-01 | 148.9 | 1.0e-02 
 21700 | 3.90e-03 5.65e-02 |  6.4093e+01  1.5527e+02 4.14e-01 | 149.7 | 1.0e-02 
 21800 | 3.89e-03 5.80e-02 |  6.4192e+01  1.5624e+02 4.16e-01 | 150.4 | 1.0e-02 
 21900 | 3.89e-03 5.95e-02 |  6.4294e+01  1.5720e+02 4.18e-01 | 151.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 22000 | 3.88e-03 6.09e-02 |  6.4398e+01  1.5816e+02 4.19e-01 | 151.9 | 1.0e-02 
 22100 | 3.87e-03 6.01e-02 |  6.4606e+01  1.5826e+02 4.18e-01 | 152.6 | 2.0e-02 
 22200 | 3.86e-03 5.93e-02 |  6.4813e+01  1.5836e+02 4.17e-01 | 153.3 | 2.0e-02 
 22300 | 3.85e-03 5.84e-02 |  6.5016e+01  1.5845e+02 4.16e-01 | 154.0 | 2.0e-02 
 22400 | 3.83e-03 5.76e-02 |  6.5217e+01  1.5855e+02 4.15e-01 | 154.7 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 22500 | 3.82e-03 5.74e-02 |  6.5391e+01  1.5885e+02 4.15e-01 | 155.3 | 1.0e-02 
 22600 | 3.82e-03 5.87e-02 |  6.5491e+01  1.5977e+02 4.17e-01 | 156.1 | 1.0e-02 
 22700 | 3.81e-03 6.01e-02 |  6.5594e+01  1.6069e+02 4.18e-01 | 156.8 | 1.0e-02 
 22800 | 3.80e-03 6.14e-02 |  6.5699e+01  1.6159e+02 4.20e-01 | 157.5 | 1.0e-02 
 22900 | 3.80e-03 6.27e-02 |  6.5807e+01  1.6248e+02 4.22e-01 | 158.3 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 23000 | 3.79e-03 6.39e-02 |  6.5916e+01  1.6336e+02 4.23e-01 | 159.0 | 1.0e-02 
 23100 | 3.78e-03 6.30e-02 |  6.6135e+01  1.6341e+02 4.22e-01 | 159.7 | 2.0e-02 
 23200 | 3.77e-03 6.20e-02 |  6.6351e+01  1.6345e+02 4.21e-01 | 160.4 | 2.0e-02 
 23300 | 3.76e-03 6.10e-02 |  6.6564e+01  1.6349e+02 4.20e-01 | 161.1 | 2.0e-02 
 23400 | 3.74e-03 6.01e-02 |  6.6773e+01  1.6354e+02 4.18e-01 | 161.8 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 23500 | 3.73e-03 5.96e-02 |  6.6954e+01  1.6378e+02 4.18e-01 | 162.5 | 1.0e-02 
 23600 | 3.73e-03 6.08e-02 |  6.7058e+01  1.6464e+02 4.19e-01 | 163.2 | 1.0e-02 
 23700 | 3.72e-03 6.20e-02 |  6.7165e+01  1.6549e+02 4.21e-01 | 163.9 | 1.0e-02 
 23800 | 3.72e-03 6.31e-02 |  6.7273e+01  1.6633e+02 4.22e-01 | 164.6 | 1.0e-02 
 23900 | 3.71e-03 6.42e-02 |  6.7383e+01  1.6716e+02 4.24e-01 | 165.4 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 24000 | 3.70e-03 6.53e-02 |  6.7495e+01  1.6798e+02 4.25e-01 | 166.1 | 1.0e-02 
 24100 | 3.69e-03 6.43e-02 |  6.7718e+01  1.6799e+02 4.24e-01 | 166.8 | 2.0e-02 
 24200 | 3.68e-03 6.32e-02 |  6.7939e+01  1.6799e+02 4.22e-01 | 167.5 | 2.0e-02 
 24300 | 3.67e-03 6.22e-02 |  6.8156e+01  1.6799e+02 4.21e-01 | 168.3 | 2.0e-02 
 24400 | 3.66e-03 6.11e-02 |  6.8369e+01  1.6800e+02 4.20e-01 | 169.0 | 2.0e-02 
 24500 | 3.65e-03 6.02e-02 |  6.8579e+01  1.6802e+02 4.19e-01 | 169.7 | 2.0e-02 
 24600 | 3.63e-03 5.92e-02 |  6.8786e+01  1.6805e+02 4.17e-01 | 170.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 24700 | 3.62e-03 5.88e-02 |  6.8964e+01  1.6826e+02 4.17e-01 | 171.2 | 1.0e-02 
 24800 | 3.62e-03 5.98e-02 |  6.9067e+01  1.6906e+02 4.18e-01 | 171.9 | 1.0e-02 
 24900 | 3.61e-03 6.09e-02 |  6.9171e+01  1.6985e+02 4.19e-01 | 172.7 | 1.0e-02 
 25000 | 3.61e-03 6.19e-02 |  6.9277e+01  1.7063e+02 4.21e-01 | 173.4 | 1.0e-02 
 25100 | 3.60e-03 6.09e-02 |  6.9489e+01  1.7065e+02 4.20e-01 | 174.1 | 2.0e-02 
 25200 | 3.59e-03 6.00e-02 |  6.9698e+01  1.7065e+02 4.18e-01 | 174.9 | 2.0e-02 
 25300 | 3.58e-03 5.90e-02 |  6.9904e+01  1.7066e+02 4.17e-01 | 175.6 | 2.0e-02 
 25400 | 3.57e-03 5.81e-02 |  7.0107e+01  1.7067e+02 4.16e-01 | 176.3 | 2.0e-02 
 25500 | 3.56e-03 5.72e-02 |  7.0306e+01  1.7070e+02 4.15e-01 | 177.0 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 25600 | 3.55e-03 5.68e-02 |  7.0478e+01  1.7090e+02 4.14e-01 | 177.8 | 1.0e-02 
 25700 | 3.54e-03 5.78e-02 |  7.0577e+01  1.7166e+02 4.16e-01 | 178.5 | 1.0e-02 
 25800 | 3.54e-03 5.87e-02 |  7.0678e+01  1.7242e+02 4.17e-01 | 179.2 | 1.0e-02 
 25900 | 3.53e-03 5.97e-02 |  7.0781e+01  1.7317e+02 4.18e-01 | 180.0 | 1.0e-02 
 26000 | 3.53e-03 6.06e-02 |  7.0885e+01  1.7391e+02 4.19e-01 | 180.7 | 1.0e-02 
 26100 | 3.52e-03 5.97e-02 |  7.1092e+01  1.7392e+02 4.18e-01 | 181.5 | 2.0e-02 
 26200 | 3.51e-03 5.87e-02 |  7.1297e+01  1.7391e+02 4.17e-01 | 182.2 | 2.0e-02 
 26300 | 3.50e-03 5.78e-02 |  7.1498e+01  1.7391e+02 4.16e-01 | 182.9 | 2.0e-02 
 26400 | 3.49e-03 5.69e-02 |  7.1697e+01  1.7391e+02 4.14e-01 | 183.7 | 2.0e-02 
 26500 | 3.48e-03 5.61e-02 |  7.1892e+01  1.7392e+02 4.13e-01 | 184.4 | 2.0e-02 
 26600 | 3.47e-03 5.52e-02 |  7.2085e+01  1.7394e+02 4.12e-01 | 185.1 | 2.0e-02 
 26700 | 3.46e-03 5.44e-02 |  7.2275e+01  1.7396e+02 4.11e-01 | 185.9 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 26800 | 3.45e-03 5.44e-02 |  7.2415e+01  1.7433e+02 4.11e-01 | 186.6 | 1.0e-02 
 26900 | 3.45e-03 5.53e-02 |  7.2510e+01  1.7505e+02 4.13e-01 | 187.3 | 1.0e-02 
 27000 | 3.44e-03 5.62e-02 |  7.2607e+01  1.7577e+02 4.14e-01 | 188.0 | 1.0e-02 
 27100 | 3.43e-03 5.55e-02 |  7.2799e+01  1.7579e+02 4.13e-01 | 188.8 | 2.0e-02 
 27200 | 3.43e-03 5.46e-02 |  7.2990e+01  1.7580e+02 4.12e-01 | 189.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 27300 | 3.42e-03 5.46e-02 |  7.3131e+01  1.7615e+02 4.12e-01 | 190.2 | 1.0e-02 
 27400 | 3.41e-03 5.55e-02 |  7.3226e+01  1.7686e+02 4.13e-01 | 191.0 | 1.0e-02 
 27500 | 3.41e-03 5.63e-02 |  7.3323e+01  1.7755e+02 4.14e-01 | 191.7 | 1.0e-02 
 27600 | 3.40e-03 5.72e-02 |  7.3421e+01  1.7824e+02 4.15e-01 | 192.4 | 1.0e-02 
 27700 | 3.40e-03 5.80e-02 |  7.3521e+01  1.7893e+02 4.16e-01 | 193.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 27800 | 3.40e-03 5.87e-02 |  7.3622e+01  1.7961e+02 4.17e-01 | 193.8 | 1.0e-02 
 27900 | 3.39e-03 5.95e-02 |  7.3724e+01  1.8028e+02 4.18e-01 | 194.5 | 1.0e-02 
 28000 | 3.39e-03 6.03e-02 |  7.3828e+01  1.8094e+02 4.19e-01 | 195.3 | 1.0e-02 
 28100 | 3.38e-03 5.93e-02 |  7.4034e+01  1.8091e+02 4.18e-01 | 196.0 | 2.0e-02 
 28200 | 3.37e-03 5.84e-02 |  7.4238e+01  1.8087e+02 4.16e-01 | 196.7 | 2.0e-02 
 28300 | 3.36e-03 5.74e-02 |  7.4438e+01  1.8084e+02 4.15e-01 | 197.5 | 2.0e-02 
 28400 | 3.35e-03 5.65e-02 |  7.4635e+01  1.8081e+02 4.14e-01 | 198.2 | 2.0e-02 
 28500 | 3.34e-03 5.56e-02 |  7.4829e+01  1.8079e+02 4.13e-01 | 198.9 | 2.0e-02 
 28600 | 3.33e-03 5.48e-02 |  7.5020e+01  1.8077e+02 4.12e-01 | 199.6 | 2.0e-02 
 28700 | 3.32e-03 5.39e-02 |  7.5208e+01  1.8076e+02 4.11e-01 | 200.4 | 2.0e-02 
 28800 | 3.32e-03 5.31e-02 |  7.5393e+01  1.8076e+02 4.10e-01 | 201.1 | 2.0e-02 
 28900 | 3.31e-03 5.24e-02 |  7.5576e+01  1.8076e+02 4.09e-01 | 201.8 | 2.0e-02 
 29000 | 3.30e-03 5.16e-02 |  7.5756e+01  1.8076e+02 4.08e-01 | 202.5 | 2.0e-02 
 29100 | 3.29e-03 4.93e-02 |  7.6104e+01  1.8020e+02 4.05e-01 | 203.2 | 4.0e-02 
 29200 | 3.27e-03 4.69e-02 |  7.6436e+01  1.7963e+02 4.01e-01 | 204.0 | 4.0e-02 
 29300 | 3.26e-03 4.46e-02 |  7.6753e+01  1.7910e+02 3.98e-01 | 204.7 | 4.0e-02 
 29400 | 3.25e-03 4.26e-02 |  7.7055e+01  1.7860e+02 3.96e-01 | 205.4 | 4.0e-02 
 29500 | 3.23e-03 4.06e-02 |  7.7342e+01  1.7815e+02 3.93e-01 | 206.1 | 4.0e-02 
 29600 | 3.22e-03 3.88e-02 |  7.7617e+01  1.7772e+02 3.91e-01 | 206.9 | 4.0e-02 
 29700 | 3.21e-03 3.71e-02 |  7.7880e+01  1.7733e+02 3.88e-01 | 207.6 | 4.0e-02 
 29800 | 3.20e-03 3.55e-02 |  7.8130e+01  1.7696e+02 3.86e-01 | 208.3 | 4.0e-02 
 29900 | 3.19e-03 3.40e-02 |  7.8371e+01  1.7662e+02 3.84e-01 | 209.0 | 4.0e-02 
 30000 | 3.18e-03 3.25e-02 |  7.8601e+01  1.7631e+02 3.82e-01 | 209.7 | 4.0e-02 
 30100 | 3.18e-03 2.98e-02 |  7.9031e+01  1.7554e+02 3.78e-01 | 210.5 | 8.0e-02 
 30200 | 3.17e-03 2.70e-02 |  7.9423e+01  1.7476e+02 3.74e-01 | 211.1 | 8.0e-02 
 30300 | 3.15e-03 2.45e-02 |  7.9779e+01  1.7407e+02 3.70e-01 | 211.8 | 8.0e-02 
 30400 | 3.13e-03 2.23e-02 |  8.0102e+01  1.7346e+02 3.67e-01 | 212.4 | 8.0e-02 
 30500 | 3.12e-03 2.03e-02 |  8.0396e+01  1.7291e+02 3.64e-01 | 213.1 | 8.0e-02 
 30600 | 3.11e-03 1.85e-02 |  8.0664e+01  1.7242e+02 3.61e-01 | 213.7 | 8.0e-02 
 30700 | 3.10e-03 1.69e-02 |  8.0909e+01  1.7199e+02 3.59e-01 | 214.3 | 8.0e-02 
 30800 | 3.09e-03 1.55e-02 |  8.1133e+01  1.7160e+02 3.57e-01 | 214.8 | 8.0e-02 
 30900 | 3.08e-03 1.42e-02 |  8.1338e+01  1.7126e+02 3.55e-01 | 215.4 | 8.0e-02 
 31000 | 3.07e-03 1.30e-02 |  8.1526e+01  1.7095e+02 3.53e-01 | 215.9 | 8.0e-02 
 31100 | 3.10e-03 1.12e-02 |  8.1862e+01  1.7043e+02 3.50e-01 | 216.5 | 1.6e-01 
 31200 | 3.08e-03 9.29e-03 |  8.2146e+01  1.6986e+02 3.47e-01 | 217.0 | 1.6e-01 
 31300 | 3.06e-03 7.71e-03 |  8.2380e+01  1.6940e+02 3.44e-01 | 217.6 | 1.6e-01 
 31400 | 3.04e-03 6.42e-03 |  8.2575e+01  1.6902e+02 3.42e-01 | 218.1 | 1.6e-01 
 31500 | 3.03e-03 5.36e-03 |  8.2737e+01  1.6872e+02 3.41e-01 | 218.6 | 1.6e-01 
 31600 | 3.02e-03 4.49e-03 |  8.2873e+01  1.6847e+02 3.39e-01 | 219.2 | 1.6e-01 
 31700 | 3.02e-03 3.78e-03 |  8.2987e+01  1.6827e+02 3.38e-01 | 219.9 | 1.6e-01 
 31800 | 3.01e-03 3.20e-03 |  8.3083e+01  1.6811e+02 3.37e-01 | 220.5 | 1.6e-01 
 31900 | 3.01e-03 2.71e-03 |  8.3165e+01  1.6799e+02 3.36e-01 | 221.0 | 1.6e-01 
 32000 | 3.01e-03 2.31e-03 |  8.3234e+01  1.6789e+02 3.36e-01 | 221.5 | 1.6e-01 
 32100 | 3.00e-03 1.99e-03 |  8.3294e+01  1.6781e+02 3.35e-01 | 222.0 | 1.6e-01 
 32200 | 3.00e-03 1.71e-03 |  8.3345e+01  1.6774e+02 3.35e-01 | 222.6 | 1.6e-01 
 32300 | 3.00e-03 1.49e-03 |  8.3389e+01  1.6770e+02 3.34e-01 | 223.1 | 1.6e-01 
 32400 | 3.00e-03 1.30e-03 |  8.3428e+01  1.6766e+02 3.34e-01 | 223.6 | 1.6e-01 
 32500 | 3.00e-03 1.15e-03 |  8.3461e+01  1.6763e+02 3.34e-01 | 224.2 | 1.6e-01 
 32600 | 2.99e-03 1.02e-03 |  8.3491e+01  1.6762e+02 3.34e-01 | 224.7 | 1.6e-01 
 32700 | 2.99e-03 9.16e-04 |  8.3518e+01  1.6761e+02 3.34e-01 | 225.2 | 1.6e-01 
 32800 | 2.99e-03 8.29e-04 |  8.3542e+01  1.6760e+02 3.33e-01 | 225.7 | 1.6e-01 
 32900 | 2.99e-03 7.56e-04 |  8.3564e+01  1.6760e+02 3.33e-01 | 226.3 | 1.6e-01 
 33000 | 2.99e-03 6.96e-04 |  8.3584e+01  1.6760e+02 3.33e-01 | 226.8 | 1.6e-01 
 33100 | 2.99e-03 7.49e-04 |  8.3594e+01  1.6767e+02 3.33e-01 | 227.4 | 8.0e-02 
 33200 | 2.99e-03 8.23e-04 |  8.3605e+01  1.6773e+02 3.33e-01 | 227.9 | 8.0e-02 
 33300 | 2.99e-03 8.90e-04 |  8.3617e+01  1.6780e+02 3.34e-01 | 228.5 | 8.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 33400 | 2.99e-03 1.74e-03 |  8.3622e+01  1.6835e+02 3.35e-01 | 229.0 | 1.0e-02 
 33500 | 2.99e-03 2.86e-03 |  8.3626e+01  1.6905e+02 3.37e-01 | 229.6 | 1.0e-02 
 33600 | 2.99e-03 3.96e-03 |  8.3632e+01  1.6975e+02 3.39e-01 | 230.2 | 1.0e-02 
 33700 | 2.99e-03 5.06e-03 |  8.3640e+01  1.7045e+02 3.40e-01 | 230.7 | 1.0e-02 
 33800 | 2.99e-03 6.13e-03 |  8.3649e+01  1.7115e+02 3.42e-01 | 231.3 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 33900 | 2.99e-03 7.20e-03 |  8.3661e+01  1.7184e+02 3.44e-01 | 231.8 | 1.0e-02 
 34000 | 2.99e-03 8.25e-03 |  8.3674e+01  1.7253e+02 3.45e-01 | 232.4 | 1.0e-02 
 34100 | 2.99e-03 8.64e-03 |  8.3703e+01  1.7283e+02 3.46e-01 | 232.9 | 2.0e-02 
 34200 | 2.99e-03 9.01e-03 |  8.3734e+01  1.7312e+02 3.47e-01 | 233.5 | 2.0e-02 
 34300 | 2.98e-03 9.37e-03 |  8.3766e+01  1.7341e+02 3.47e-01 | 234.0 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 34400 | 2.98e-03 1.02e-02 |  8.3787e+01  1.7399e+02 3.49e-01 | 234.5 | 1.0e-02 
 34500 | 2.98e-03 1.12e-02 |  8.3805e+01  1.7466e+02 3.50e-01 | 235.1 | 1.0e-02 
 34600 | 2.98e-03 1.22e-02 |  8.3826e+01  1.7533e+02 3.52e-01 | 235.6 | 1.0e-02 
 34700 | 2.98e-03 1.32e-02 |  8.3848e+01  1.7600e+02 3.53e-01 | 236.2 | 1.0e-02 
 34800 | 2.98e-03 1.42e-02 |  8.3871e+01  1.7666e+02 3.55e-01 | 236.7 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 34900 | 2.98e-03 1.52e-02 |  8.3897e+01  1.7732e+02 3.56e-01 | 237.3 | 1.0e-02 
 35000 | 2.98e-03 1.61e-02 |  8.3924e+01  1.7797e+02 3.58e-01 | 237.9 | 1.0e-02 
 35100 | 2.98e-03 1.63e-02 |  8.3980e+01  1.7821e+02 3.58e-01 | 238.4 | 2.0e-02 
 35200 | 2.97e-03 1.65e-02 |  8.4036e+01  1.7845e+02 3.58e-01 | 238.9 | 2.0e-02 
 35300 | 2.97e-03 1.67e-02 |  8.4094e+01  1.7868e+02 3.59e-01 | 239.5 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 35400 | 2.97e-03 1.74e-02 |  8.4130e+01  1.7921e+02 3.60e-01 | 240.0 | 1.0e-02 
 35500 | 2.97e-03 1.83e-02 |  8.4161e+01  1.7985e+02 3.61e-01 | 240.6 | 1.0e-02 
 35600 | 2.97e-03 1.92e-02 |  8.4194e+01  1.8049e+02 3.62e-01 | 241.1 | 1.0e-02 
 35700 | 2.97e-03 2.01e-02 |  8.4228e+01  1.8112e+02 3.64e-01 | 241.7 | 1.0e-02 
 35800 | 2.97e-03 2.10e-02 |  8.4263e+01  1.8175e+02 3.65e-01 | 242.2 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 35900 | 2.97e-03 2.18e-02 |  8.4300e+01  1.8237e+02 3.66e-01 | 242.7 | 1.0e-02 
 36000 | 2.96e-03 2.27e-02 |  8.4339e+01  1.8299e+02 3.68e-01 | 243.3 | 1.0e-02 
 36100 | 2.96e-03 2.27e-02 |  8.4417e+01  1.8318e+02 3.68e-01 | 243.8 | 2.0e-02 
 36200 | 2.96e-03 2.27e-02 |  8.4496e+01  1.8336e+02 3.68e-01 | 244.4 | 2.0e-02 
 36300 | 2.96e-03 2.27e-02 |  8.4574e+01  1.8354e+02 3.68e-01 | 244.9 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 36400 | 2.95e-03 2.34e-02 |  8.4624e+01  1.8404e+02 3.69e-01 | 245.4 | 1.0e-02 
 36500 | 2.95e-03 2.42e-02 |  8.4665e+01  1.8465e+02 3.70e-01 | 246.0 | 1.0e-02 
 36600 | 2.95e-03 2.50e-02 |  8.4708e+01  1.8525e+02 3.71e-01 | 246.6 | 1.0e-02 
 36700 | 2.95e-03 2.58e-02 |  8.4752e+01  1.8585e+02 3.72e-01 | 247.1 | 1.0e-02 
 36800 | 2.95e-03 2.66e-02 |  8.4797e+01  1.8645e+02 3.73e-01 | 247.7 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 36900 | 2.95e-03 2.73e-02 |  8.4843e+01  1.8704e+02 3.75e-01 | 248.2 | 1.0e-02 
 37000 | 2.94e-03 2.81e-02 |  8.4891e+01  1.8763e+02 3.76e-01 | 248.8 | 1.0e-02 
 37100 | 2.94e-03 2.80e-02 |  8.4988e+01  1.8777e+02 3.75e-01 | 249.3 | 2.0e-02 
 37200 | 2.94e-03 2.79e-02 |  8.5085e+01  1.8791e+02 3.75e-01 | 249.9 | 2.0e-02 
 37300 | 2.93e-03 2.77e-02 |  8.5181e+01  1.8804e+02 3.75e-01 | 250.4 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 37400 | 2.93e-03 2.82e-02 |  8.5241e+01  1.8850e+02 3.76e-01 | 250.9 | 1.0e-02 
 37500 | 2.93e-03 2.90e-02 |  8.5291e+01  1.8908e+02 3.77e-01 | 251.5 | 1.0e-02 
 37600 | 2.93e-03 2.97e-02 |  8.5342e+01  1.8965e+02 3.78e-01 | 252.0 | 1.0e-02 
 37700 | 2.93e-03 3.04e-02 |  8.5394e+01  1.9022e+02 3.79e-01 | 252.6 | 1.0e-02 
 37800 | 2.93e-03 3.11e-02 |  8.5447e+01  1.9079e+02 3.80e-01 | 253.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 37900 | 2.92e-03 3.18e-02 |  8.5501e+01  1.9135e+02 3.81e-01 | 253.7 | 1.0e-02 
 38000 | 2.92e-03 3.25e-02 |  8.5557e+01  1.9191e+02 3.82e-01 | 254.2 | 1.0e-02 
 38100 | 2.92e-03 3.23e-02 |  8.5668e+01  1.9201e+02 3.82e-01 | 254.8 | 2.0e-02 
 38200 | 2.91e-03 3.20e-02 |  8.5780e+01  1.9210e+02 3.81e-01 | 255.3 | 2.0e-02 
 38300 | 2.91e-03 3.18e-02 |  8.5890e+01  1.9220e+02 3.81e-01 | 255.8 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 38400 | 2.91e-03 3.22e-02 |  8.5959e+01  1.9263e+02 3.82e-01 | 256.4 | 1.0e-02 
 38500 | 2.91e-03 3.29e-02 |  8.6015e+01  1.9318e+02 3.82e-01 | 256.9 | 1.0e-02 
 38600 | 2.90e-03 3.35e-02 |  8.6073e+01  1.9372e+02 3.83e-01 | 257.5 | 1.0e-02 
 38700 | 2.90e-03 3.41e-02 |  8.6131e+01  1.9427e+02 3.84e-01 | 258.0 | 1.0e-02 
 38800 | 2.90e-03 3.48e-02 |  8.6191e+01  1.9481e+02 3.85e-01 | 258.6 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 38900 | 2.90e-03 3.54e-02 |  8.6252e+01  1.9534e+02 3.86e-01 | 259.2 | 1.0e-02 
 39000 | 2.90e-03 3.60e-02 |  8.6313e+01  1.9587e+02 3.87e-01 | 259.7 | 1.0e-02 
 39100 | 2.89e-03 3.57e-02 |  8.6437e+01  1.9594e+02 3.86e-01 | 260.3 | 2.0e-02 
 39200 | 2.89e-03 3.53e-02 |  8.6560e+01  1.9599e+02 3.86e-01 | 260.8 | 2.0e-02 
 39300 | 2.88e-03 3.50e-02 |  8.6681e+01  1.9605e+02 3.85e-01 | 261.3 | 2.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 39400 | 2.88e-03 3.53e-02 |  8.6757e+01  1.9645e+02 3.86e-01 | 261.9 | 1.0e-02 
 39500 | 2.88e-03 3.59e-02 |  8.6819e+01  1.9698e+02 3.87e-01 | 262.4 | 1.0e-02 
 39600 | 2.88e-03 3.65e-02 |  8.6882e+01  1.9750e+02 3.88e-01 | 263.0 | 1.0e-02 
 39700 | 2.88e-03 3.71e-02 |  8.6945e+01  1.9802e+02 3.88e-01 | 263.6 | 1.0e-02 
 39800 | 2.87e-03 3.76e-02 |  8.7010e+01  1.9853e+02 3.89e-01 | 264.1 | 1.0e-02 
pobj and dobj both ascend, pobj < dobj, help primal!
 39900 | 2.87e-03 3.82e-02 |  8.7076e+01  1.9904e+02 3.90e-01 | 264.7 | 1.0e-02 
 40000 | 2.87e-03 3.87e-02 |  8.7142e+01  1.9955e+02 3.91e-01 | 265.2 | 1.0e-02 
